Permalink,Name,Description,Meta Title,Meta Description,Width,Length,Height,Brand,Barcode,Categories,Images,Digital,Featured,Status,SKU,Weight,Stock,Stock Unlimited,Price,Custom Field 1 Label,Custom Field 1 Value,Custom Field 1 Type,Custom Field 2 Label,Custom Field 2 Value,Custom Field 2 Type,Custom Field 3 Label,Custom Field 3 Value,Custom Field 3 Type,Google Product Category
,Vestido Catalina,"<p><b>Descripción:</b> Impactante vestido de los años 70s, extra largo, de color morado y estampado de puntitos blancos. Tiene pequeños vuelos en el cuello y las mangas. </p><p><b>Talla estimada:</b> 44/L</p><p><b>Talla etiqueta:</b> 44</p><p><b>Medidas:</b> ancho de hombros: 50 cm, contorno de busto: 106 cm, contorno de cintura: 86 cm, largo total: 150 cm, contorno de cadera: 120 cm</p><p><b>Composición:</b> 100% poliéster</p><p><b>Composición del forro:</b> 100% viscosa</p>",,"Impactante vestido de los años 70s,  extra largo, de color morado y estampado de puntitos blancos. Tiene pequeños vuelos en el cuello y las mangas.",10,10,10,,,"Colecciones,Colecciones / Joyas Vintage,Productos,Productos / Vestidos & Enteritos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MRD-20210501-1359-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MRD-20210501-1359-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MRD-20210501-1359-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MRD-20210501-1359-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MRD-20210501-1359-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MRD-20210501-1359-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MRD-20210501-1359-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MRD-20210501-1359-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MRD-20210501-1359-9.jpg",NO,NO,available,VST-MRD-20210501-1359,0.42,1,NO,42000,color,morado,selection,talla,L,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Vestidos
,Vestido Cenicienta,"<p><b>Descripción:</b> Mágico y vaporoso vestido de los años 70s, realmente salido de un cuento de hadas. Su color es calipso y tiene un fino estampado cuadrillé. Pequeño orificio en manga izquierda.</p><p><b>Marca:</b> Vera Mont</p><p><b>Talla estimada:</b> 36/S</p><p><b>Talla etiqueta:</b> 36</p><p><b>Medidas:</b> ancho de hombros: 45 cm, contorno de busto: 84 cm, contorno de cintura: 66 cm, largo total: 145 cm, contorno de cadera: 140 cm</p><p><b>Composición:</b> 100% poliéster</p>",,"Mágico y vaporoso vestido de los años 70s, realmente salido de un cuento de hadas. Su color es calipso y tiene un fino estampado cuadrillé.",10,10,10,Vera Mont,,"Colecciones,Colecciones / Joyas Vintage,Productos,Productos / Vestidos & Enteritos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-CLP-20210501-1403-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-CLP-20210501-1403-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-CLP-20210501-1403-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-CLP-20210501-1403-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-CLP-20210501-1403-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-CLP-20210501-1403-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-CLP-20210501-1403-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-CLP-20210501-1403-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-CLP-20210501-1403-9.jpg",NO,NO,available,VST-CLP-20210501-1403,0.42,1,NO,40000,color,calipso,selection,talla,S,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Vestidos
,Vestido Olivia,"<p><b>Descripción:</b> Espectacular y largo vestido años 70s, de clásico estampado polka dots blanco en fondo navy. Tiene pequeños vuelos en el cuello, mangas y falda. Leve deocolorado de puntitos en espalda.</p><p><b>Talla estimada:</b> 38/S</p><p><b>Medidas:</b> ancho de hombros: 42 cm, contorno de busto: 96 cm, contorno de cintura: 84 cm, largo total: 147 cm, contorno de cadera: 100 cm</p><p><b>Composición:</b> 100% poliéster</p>",,"Espectacular y largo vestido años 70s, de clásico estampado polka dots blanco en fondo navy. Tiene pequeños vuelos en el cuello, mangas y falda.",10,10,10,,,"Colecciones,Colecciones / Joyas Vintage,Productos,Productos / Vestidos & Enteritos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NVY-20210501-1406-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NVY-20210501-1406-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NVY-20210501-1406-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NVY-20210501-1406-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NVY-20210501-1406-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NVY-20210501-1406-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NVY-20210501-1406-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NVY-20210501-1406-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NVY-20210501-1406-9.jpg",NO,NO,available,VST-NVY-20210501-1406,0.42,1,NO,38000,color,navy,selection,talla,S,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Vestidos
,Vestido Greta,"<p><b>Descripción:</b> Vestido vintage de color verde oscuro. Tiene hermosos detalles que amamos como pequeñas flores bordadas en el pecho, doble linea delantera de botones forrados, mangas globo y para hacerlo más perfecto bolsillos. </p><p><b>Marca:</b> Berwin & Wolff</p><p><b>Talla estimada:</b> 42/M</p><p><b>Talla etiqueta:</b> 42</p><p><b>Medidas:</b> ancho de hombros: 46 cm, contorno de busto: 94 cm, contorno de cintura: 84 cm, largo total: 128 cm, contorno de cadera: 140 cm</p><p><b>Composición:</b> 55% lino, 45% algodón</p>",,"Vestido vintage de color verde oscuro. Tiene hermosos detalles  que amamos como pequeñas flores bordadas en el pecho, doble linea delantera de botones forrados, mangas globo y para hacerlo más perfecto bolsillos.",10,10,10,Berwin & Wolff,,"Colecciones,Colecciones / Joyas Vintage,Productos,Productos / Vestidos & Enteritos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-VRD-20210501-1413-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-VRD-20210501-1413-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-VRD-20210501-1413-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-VRD-20210501-1413-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-VRD-20210501-1413-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-VRD-20210501-1413-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-VRD-20210501-1413-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-VRD-20210501-1413-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-VRD-20210501-1413-9.jpg",NO,NO,available,VST-VRD-20210501-1413,0.765,1,NO,40000,color,verde,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Vestidos
,Vestido Bimba,"<p><b>Descripción:</b> Hermoso vestido de seda años 80s, de corte muy favorable con cintura elasticada y bolsillos. Tiene un precioso estampado florar en tonos azules y café. </p><p><b>Marca:</b> Peter Hahn Carat</p><p><b>Talla estimada:</b> 46/L</p><p><b>Talla etiqueta:</b> 46</p><p><b>Medidas:</b> ancho de hombros: 44 cm, contorno de busto: 114 cm, contorno de cintura: 90 cm, largo total: 125 cm, contorno de cadera: 140 cm</p><p><b>Composición:</b> 100% seda</p>",,"Hermoso vestido de seda años 80s, de corte muy favorable con cintura elasticada y bolsillos. Tiene un precioso estampado florar en tonos azules y café. ",10,10,10,Peter Hahn Carat,,"Colecciones,Colecciones / Joyas Vintage,Productos,Productos / Vestidos & Enteritos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1417-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1417-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1417-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1417-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1417-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1417-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1417-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1417-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1417-9.jpg",NO,NO,available,VST-MLT-20210501-1417,0.42,1,NO,45000,color,multicolor,selection,talla,L,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Vestidos
,Vestido Katty,"<p><b>Descripción:</b> Elegante vestido de color negro de largo midi. Destaca su hermoso cuello blanco con detalles de encaje y su corrida de botones delantera aperlados. Tiene pinzas por sobre y bajo la cintura, elastico en la parte posterior para generar un efecto de sentadora caida. </p><p><b>Marca:</b> Karin Stevens</p><p><b>Talla estimada:</b> 40/M</p><p><b>Talla etiqueta:</b> 10</p><p><b>Medidas:</b> ancho de hombros: 38 cm, contorno de busto: 100 cm, contorno de cintura: 80 cm, largo total: 138 cm</p><p><b>Composición:</b> 100% rayón</p>",,"Elegante vestido de color negro de largo midi. Destaca su hermoso cuello blanco con detalles de encaje y su corrida de botones delantera aperlados. Tiene pinzas por sobre y bajo la cintura, elastico en la parte posterior para generar un efecto de sentadora caida.",10,10,10,Karin Stevens,,"Productos,Productos / Vestidos & Enteritos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NGR-20210501-1429-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NGR-20210501-1429-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NGR-20210501-1429-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NGR-20210501-1429-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NGR-20210501-1429-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NGR-20210501-1429-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NGR-20210501-1429-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NGR-20210501-1429-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NGR-20210501-1429-9.jpg",NO,NO,available,VST-NGR-20210501-1429,0.42,1,NO,36000,color,negro,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Vestidos
,Vestido Agnes,"<p><b>Descripción:</b> Precioso vestido vintage de estilo camisero con polka dots rosados en fondo morado con un sutil print floreado del mismo tono. Para hacerlo aún mas perfecto su cintura es elasticada y cuenta con bolsillos. Leve pilling en zonas de roce.</p><p><b>Marca:</b> Peter Hahn Carat</p><p><b>Talla estimada:</b> 48/XL</p><p><b>Talla etiqueta:</b> 46</p><p><b>Medidas:</b> ancho de hombros: 46 cm, contorno de busto: 120 cm, contorno de cintura: 104 cm, largo total: 122 cm</p><p><b>Composición:</b> 100% seda</p><p><b>Composición del forro:</b> 100% viscosa</p>",,Precioso vestido vintage de estilo camisero con polka dots rosados en fondo morado con un sutil print floreado del mismo tono. Para hacerlo aún mas perfecto su cintura es elasticada y cuenta con bolsillos.,10,10,10,Peter Hahn Carat,,"Colecciones,Colecciones / Joyas Vintage,Productos,Productos / Vestidos & Enteritos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MRD-20210501-1434-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MRD-20210501-1434-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MRD-20210501-1434-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MRD-20210501-1434-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MRD-20210501-1434-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MRD-20210501-1434-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MRD-20210501-1434-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MRD-20210501-1434-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MRD-20210501-1434-9.jpg",NO,NO,available,VST-MRD-20210501-1434,0.42,1,NO,40000,color,morado,selection,talla,XL,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Vestidos
,Vestido Paula,"<p><b>Descripción:</b> Lindo vestido color burdeo con sutiles lineas color plata. Cuenta con una corrida de botones delanteros forrados que son decorativos y su cinta es elasticada. </p><p><b>Talla estimada:</b> M</p><p><b>Talla etiqueta:</b> 16</p><p><b>Medidas:</b> ancho de hombros: 40 cm, contorno de busto: 100 cm, contorno de cintura: 86 cm, largo total: 136 cm, contorno de cadera: 110 cm</p><p><b>Composición:</b> 100% poliéster</p>",,Lindo vestido color burdeo con sutiles lineas color plata. Cuenta con una corrida de botones delanteros forrados que son decorativos y su cinta es elasticada.,10,10,10,,,"Productos,Productos / Vestidos & Enteritos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-RJO-20210501-1439-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-RJO-20210501-1439-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-RJO-20210501-1439-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-RJO-20210501-1439-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-RJO-20210501-1439-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-RJO-20210501-1439-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-RJO-20210501-1439-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-RJO-20210501-1439-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-RJO-20210501-1439-9.jpg",NO,NO,available,VST-RJO-20210501-1439,0.42,1,NO,24000,color,rojo,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Vestidos
,Vestido Elsa,"<p><b>Descripción:</b> Bello y liviano vestido de corte ochentero, con estampado florar en tonos tierra y verde. Tiene un volado dispuesto de manera diagonal dando la impresión de ser ""envolvente"". Tiene cierre en la espalda. </p><p><b>Marca:</b> Karin Stevens</p><p><b>Talla estimada:</b> 42/M</p><p><b>Talla etiqueta:</b> 12</p><p><b>Medidas:</b> ancho de hombros: 38 cm, contorno de busto: 100 cm, contorno de cintura: 80 cm, largo total: 130 cm, contorno de cadera: 112 cm</p><p><b>Composición:</b> 100% rayón</p>",,"Bello y liviano vestido de corte ochentero, con estampado florar en tonos tierra y verde. Tiene un volado dispuesto de manera diagonal dando la impresión de ser ""envolvente"". Tiene cierre en la espalda.",10,10,10,Karin Stevens,,"Colecciones,Colecciones / Joyas Vintage,Productos,Productos / Vestidos & Enteritos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1442-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1442-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1442-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1442-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1442-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1442-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1442-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1442-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1442-9.jpg",NO,NO,available,VST-MLT-20210501-1442,0.42,1,NO,32000,color,multicolor,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Vestidos
,Vestido Diana,"<p><b>Descripción:</b> Romántico vestido vintage con un hermoso estampado de rosas y maxi cuello con vibras muy Diana de Gales. De un algodón suave, cuenta con hombreras clásicas de la época, media manga y largo midi. </p><p><b>Marca:</b> Tobi</p><p><b>Talla estimada:</b> M</p><p><b>Talla etiqueta:</b> 11</p><p><b>Medidas:</b> ancho de hombros: 40 cm, contorno de busto: 110 cm, contorno de cintura: 76 cm, largo total: 116 cm, contorno de cadera: 102 cm</p><p><b>Composición:</b> 100% rayón</p>",,"Romántico vestido vintage con un hermoso estampado de rosas y maxi cuello con vibras muy Diana de Gales. De un algodón suave, cuenta con hombreras clásicas de la época, media manga y largo midi. ",10,10,10,Tobi,,"Productos,Productos / Vestidos & Enteritos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1446-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1446-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1446-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1446-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1446-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1446-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1446-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1446-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-MLT-20210501-1446-9.jpg",NO,NO,available,VST-MLT-20210501-1446,0.42,1,NO,26000,color,multicolor,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Vestidos
,Vestido Begoña,"<p><b>Descripción:</b> Hermoso vestido negro, de los años 70, con delicadas mangas semitransparentes y vuelos de encaje. Tiene cierre por la espalda. Presenta algunos puntos corridos en la parte baja de la falda.</p><p><b>Marca:</b> Kleemeier Hof</p><p><b>Talla estimada:</b> L</p><p><b>Medidas:</b> ancho de hombros: 42 cm, contorno de busto: 106 cm, contorno de cintura: 86 cm, largo total: 146 cm, contorno de cadera: 118 cm</p><p><b>Composición:</b> 100% poliéster</p>",,"Hermoso vestido negro, de los años 70, con delicadas mangas semitransparentes y vuelos de encaje. Tiene cierre por la espalda.",10,10,10,Kleemeier Hof,,"Productos,Productos / Vestidos & Enteritos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NGR-20210501-1518-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NGR-20210501-1518-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NGR-20210501-1518-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NGR-20210501-1518-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NGR-20210501-1518-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NGR-20210501-1518-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NGR-20210501-1518-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NGR-20210501-1518-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-NGR-20210501-1518-9.jpg",NO,NO,available,VST-NGR-20210501-1518,0.42,1,NO,38000,color,negro,selection,talla,L,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Vestidos
,Zapato trenzado Mingo,"<p><b>Descripción:</b> Clásico y cómodo zapato de taco cuadrado, con hermoso diseño de cuero trenzado, color café. </p><p><b>Marca:</b> Mingo</p><p><b>Talla estimada:</b> 37/S</p><p><b>Talla etiqueta:</b> 37</p><p><b>Medidas:</b> largo de planta: 24 cm, alto de taco: 4 cm</p><p><b>Composición:</b> Cuero</p>",,"Clásico y cómodo zapato de taco cuadrado, con hermoso diseño de cuero trenzado, color café.",10,10,10,Mingo,,"Productos,Productos / Zapatos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/ZPT-CFE-20210818-1614-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/ZPT-CFE-20210818-1614-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/ZPT-CFE-20210818-1614-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/ZPT-CFE-20210818-1614-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/ZPT-CFE-20210818-1614-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/ZPT-CFE-20210818-1614-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/ZPT-CFE-20210818-1614-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/ZPT-CFE-20210818-1614-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/ZPT-CFE-20210818-1614-9.jpg",NO,NO,available,ZPT-CFE-20210818-1614,0.48,1,NO,15000,color,café,selection,talla,S,selection,condición,usado,selection,Ropa y accesorios > Calzado
,Zapato rojo Gandarva,"<p><b>Descripción:</b> Coquetos zapatos rojos de la marca nacional Gandarva, modeloo Enriqueta, capellada de cuero, forro de cuero y suela de caucho. Tiene un cómodo taco ancho de 4 centímetros. </p><p><b>Marca:</b> Gandarva</p><p><b>Talla estimada:</b> 36/S</p><p><b>Talla etiqueta:</b> 36</p><p><b>Medidas:</b> largo de planta: 24 cm, alto de taco: 4 cm</p><p><b>Composición:</b> Cuero</p>",,"Coquetos zapatos rojos de la marca nacional Gandarva, modeloo Enriqueta, capellada de cuero, forro de cuero y suela de caucho. Tiene un cómodo taco ancho de 4 centímetros.",10,10,10,Gandarva,,"Productos,Productos / Zapatos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/ZPT-RJO-20210818-1616-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/ZPT-RJO-20210818-1616-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/ZPT-RJO-20210818-1616-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/ZPT-RJO-20210818-1616-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/ZPT-RJO-20210818-1616-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/ZPT-RJO-20210818-1616-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/ZPT-RJO-20210818-1616-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/ZPT-RJO-20210818-1616-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/ZPT-RJO-20210818-1616-9.jpg",NO,NO,available,ZPT-RJO-20210818-1616,0.395,1,NO,38000,color,rojo,selection,talla,S,selection,condición,como nuevo,selection,Ropa y accesorios > Calzado
